"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts"       ,"A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts"       ,"B_network_feature_1","B_network_feature_2","B_network_feature_3"
0       ,25195             ,1443               ,15              ,"1.66116373581"      ,"0.100503358535"     ,"0.354378899279" ,"0.354378899279" ,"5.0628163375"  ,4                    ,"6.0"                ,"6531.0"             ,404679            ,3866               ,7149            ,"89.0150487336"      ,"10.4367800398"      ,"14.1894824157"  ,"0.830095012363" ,"8.07089836465" ,322                  ,"250.058282209"      ,"7562.35276074"
1       ,7271              ,335                ,417             ,"8.78666558825"      ,"5.87623094992"      ,"0.367462556237" ,"0.100503358535" ,"0.367462556237",40                   ,"79.125"             ,"1841.3"             ,323               ,542                ,6               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.608280084017",0                    ,"0.0"                ,"0.0"
0       ,11018             ,160                ,447             ,"2.92897451074"      ,"0.880196778734"     ,"0.100503358535" ,"0.100503358535" ,"0.5908589259"  ,9                    ,"19.5"               ,"1779.7"             ,3722              ,285                ,103             ,"17.1484351254"      ,"2.71753222201"      ,"5.87896379302"  ,"0.610818839424" ,"3.58359551723" ,61                   ,"79.4032258065"      ,"5921.35483871"
0       ,7554              ,1711               ,181             ,"21.6018659681"      ,"3.58166112737"      ,"6.76465704261"  ,"1.11972669857"  ,"4.56324632433" ,85                   ,"48.5"               ,"1993.62790698"      ,1043              ,974                ,31              ,"0.100503358535"     ,"0.100503358535"     ,"1.13426952429"  ,"0.100503358535" ,"1.63734934712" ,0                    ,"0.0"                ,"0.0"
0       ,1424824           ,338                ,6096            ,"462.507298936"      ,"135.304121994"      ,"0.334765666801" ,"0.334765666801" ,"0.334765666801",1732                 ,"43.962307253"       ,"5992.77898344"      ,3042715           ,3811               ,32579           ,"1951.52822645"      ,"890.613211633"      ,"1.37257368422"  ,"0.100503358535" ,"2.88107706749" ,7855                 ,"33.0857468066"      ,"2423.98912356"
0       ,58090             ,6                  ,2963            ,"98.9542408593"      ,"27.7975963377"      ,"0.796262414086" ,"0.332423043719" ,"0.332423043719",430                  ,"241.68045977"       ,"8490.30114943"      ,125438            ,983                ,4074            ,"55.1372659579"      ,"23.4461396366"      ,"2.25139829697"  ,"0.100503358535" ,"7.2079084546"  ,239                  ,"217.241666667"      ,"6466.73333333"
1       ,19562             ,17637              ,278             ,"572.874855518"      ,"390.2936809"        ,"27.5520404128"  ,"7.16755674559"  ,"32.1019061639" ,1762                 ,"23.4692957746"      ,"1395.8456338"       ,9512              ,12                 ,213             ,"52.1670684554"      ,"23.1822884278"      ,"0.362150068203" ,"0.100503358535" ,"6.80604525921" ,195                  ,"11.6785714286"      ,"564.040816327"
1       ,173872            ,2804               ,16328           ,"346.547498255"      ,"85.7971306975"      ,"6.81297388377"  ,"1.33791522607"  ,"7.57468668763" ,1323                 ,"268.13298272"       ,"9307.21487603"      ,404679            ,3866               ,7149            ,"89.0150487336"      ,"10.4367800398"      ,"14.1894824157"  ,"0.830095012363" ,"8.07089836465" ,322                  ,"250.058282209"      ,"7562.35276074"
1       ,98788             ,2354               ,5610            ,"385.79535532"       ,"172.183430066"      ,"8.3611127573"   ,"5.09220072691"  ,"10.7774189865" ,1330                 ,"61.6397331357"      ,"2080.33358043"      ,26821             ,24787              ,144             ,"8.14871982667"      ,"7.70747535703"      ,"1.05899281778"  ,"1.05899281778"  ,"42.4717126568" ,12                   ,"121.642857143"      ,"15764.2142857"
1       ,1352348           ,331                ,15647           ,"19129.8486618"      ,"14552.7339915"      ,"2.06541803294"  ,"0.580955253724" ,"16.2815024995" ,52580                ,"3.09244769678"      ,"597.563636364"      ,266407            ,1592               ,6734            ,"660.897263062"      ,"297.090332679"      ,"28.2579999628"  ,"0.839682343383" ,"20.7226649911" ,2376                 ,"66.3959899749"      ,"2706.10818713"
0       ,5941              ,1615               ,278             ,"39.5895711782"      ,"3.86645307842"      ,"1.51595307118"  ,"0.100503358535" ,"1.28169076292" ,116                  ,"63.9915254237"      ,"2503.94915254"      ,67736             ,30523              ,1948            ,"48.7654171991"      ,"14.0291133209"      ,"12.2462332026"  ,"0.100503358535" ,"9.00010370921" ,190                  ,"153.703125"         ,"4391.67708333"
1       ,2231              ,342                ,75              ,"2.43512778891"      ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",11                   ,"483.545454545"      ,"7118.27272727"      ,1017              ,638                ,33              ,"8.81552911378"      ,"1.03028227931"      ,"5.34341308823"  ,"0.840131092681" ,"4.1033937064"  ,32                   ,"96.9090909091"      ,"1714.78787879"
1       ,4491415           ,756                ,29876           ,"4499.99625119"      ,"2206.57189762"      ,"26.9669247433"  ,"12.6282827226"  ,"29.0698219532" ,16646                ,"22.7477263271"      ,"2206.42073352"      ,3525              ,3115               ,131             ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",0                    ,"0.0"                ,"0.0"
1       ,5151              ,2195               ,213             ,"23.0043971135"      ,"13.5295027322"      ,"4.8493923758"   ,"2.58829859475"  ,"4.37119740814" ,95                   ,"96.587628866"       ,"2232.69072165"      ,16978             ,6715               ,451             ,"0.332423043719"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"3.34299851074" ,1                    ,"130.0"              ,"2874.0"
1       ,2273871           ,4524               ,11946           ,"6782.40533805"      ,"2944.52424508"      ,"12.9557232877"  ,"2.79186097666"  ,"66.2062083002" ,21678                ,"6.8593643121"       ,"1113.2020156"       ,163145            ,906                ,4475            ,"182.175568401"      ,"78.0432023746"      ,"11.6076680412"  ,"3.59001979003"  ,"9.60515452068" ,688                  ,"82.9386590585"      ,"1809.65049929"
0       ,631958            ,674                ,7522            ,"614.96874489"       ,"329.330090956"      ,"4.05227895632"  ,"1.34056577289"  ,"12.3050354357" ,2536                 ,"35.838659392"       ,"2231.56897896"      ,828774            ,904                ,13109           ,"374.369869253"      ,"95.2745611912"      ,"2.57321391025"  ,"1.58739658919"  ,"2.31418366768" ,1539                 ,"53.4888035829"      ,"3771.86308381"
0       ,2260661           ,233                ,12680           ,"13580.6294376"      ,"1883.09001537"      ,"27.1828015928"  ,"13.098383319"   ,"18.3497218154" ,35645                ,"16.8700174752"      ,"2092.42004383"      ,580544            ,2799               ,7371            ,"296.978205315"      ,"135.831428625"      ,"15.0330256841"  ,"4.80717981227"  ,"8.26206312673" ,1201                 ,"87.1837748344"      ,"3547.78228477"
0       ,25360             ,20872              ,461             ,"1.48259322545"      ,"0.716815998035"     ,"1.08365421195"  ,"1.08365421195"  ,"2.53274438183" ,7                    ,"228.571428571"      ,"9940.71428571"      ,41765             ,185                ,1356            ,"1529.64305757"      ,"282.858500112"      ,"76.8095144531"  ,"5.39217109551"  ,"104.438625475" ,3307                 ,"50.1320417288"      ,"3585.78986587"
1       ,102116            ,293                ,970             ,"1729.45163398"      ,"763.659739323"      ,"30.8299766589"  ,"8.56836692169"  ,"93.3115713274" ,4067                 ,"12.3102694829"      ,"1636.37970381"      ,3166413           ,276                ,603             ,"1253.34542879"      ,"980.12092647"       ,"12.9634252305"  ,"2.38001807762"  ,"100.537796661" ,4801                 ,"7.9061738424"       ,"1694.6988221"
0       ,4760              ,425                ,96              ,"5.0119622628"       ,"1.40789589748"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",22                   ,"3.0"                ,"277.590909091"      ,1040229           ,725                ,13675           ,"1420.43804049"      ,"573.592695333"      ,"2.8074417817"   ,"0.86035687901"  ,"9.02871832426" ,4970                 ,"83.0368754956"      ,"4524.14155432"
1       ,8120              ,710                ,959             ,"7.36864290244"      ,"2.08837479699"      ,"1.59879785994"  ,"0.595812012439" ,"1.33284944416" ,29                   ,"205.533333333"      ,"4302.46666667"      ,38                ,0                  ,0               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.346838541843",0                    ,"0.0"                ,"0.0"
0       ,39262             ,848                ,1610            ,"40.4950207027"      ,"8.9436069153"       ,"3.22767690032"  ,"0.564342728903" ,"1.07032070863" ,163                  ,"132.030674847"      ,"2931.51533742"      ,454514            ,1479               ,5187            ,"455.180615236"      ,"293.839558332"      ,"30.1880543966"  ,"0.100503358535" ,"21.0631964465" ,1793                 ,"159.00596206"       ,"5756.67913279"
0       ,444               ,155                ,14              ,"0.100503358535"     ,"0.100503358535"     ,"0.349326776018" ,"0.100503358535" ,"0.349326776018",0                    ,"0.0"                ,"0.0"                ,6225470           ,381                ,40506           ,"16532.6022598"      ,"9816.44753602"      ,"6.29239324496"  ,"4.34021153543"  ,"11.8868730892" ,61842                ,"10.2978307226"      ,"1115.07743984"
0       ,254               ,534                ,1               ,"3.45364851658"      ,"0.277305640849"     ,"0.810484751088" ,"0.341936471695" ,"1.27666674454" ,12                   ,"6.75"               ,"573.916666667"      ,78083             ,679                ,3680            ,"165.594483553"      ,"89.1431564125"      ,"5.18626684479"  ,"2.4168313702"   ,"7.17936378545" ,682                  ,"82.9869565217"      ,"3777.76666667"
0       ,7147              ,737                ,112             ,"2.33298972668"      ,"0.714556340145"     ,"0.862129980767" ,"0.100503358535" ,"1.35758870294" ,11                   ,"13.2727272727"      ,"520.181818182"      ,513424            ,6                  ,10043           ,"755.632593095"      ,"364.713137315"      ,"4.76533488739"  ,"0.586102452138" ,"6.59206719042" ,3166                 ,"22.8915963761"      ,"1386.83036551"
1       ,2696              ,1718               ,20              ,"4.23705175388"      ,"0.321056671521"     ,"0.586102452138" ,"0.100503358535" ,"0.837439237474",18                   ,"84.9444444444"      ,"2656.88888889"      ,1203              ,689                ,67              ,"0.581003784219"     ,"0.581003784219"     ,"1.64278625943"  ,"0.100503358535" ,"2.15315328734" ,2                    ,"0.5"                ,"317.5"
1       ,143101            ,128686             ,8742            ,"874.212873202"      ,"347.630667262"      ,"4.49847061965"  ,"0.100503358535" ,"34.9779777238" ,2767                 ,"105.734781061"      ,"5276.96262015"      ,254               ,534                ,1               ,"3.45364851658"      ,"0.277305640849"     ,"0.810484751088" ,"0.341936471695" ,"1.27666674454" ,12                   ,"6.75"               ,"573.916666667"
1       ,5941              ,1615               ,278             ,"39.5895711782"      ,"3.86645307842"      ,"1.51595307118"  ,"0.100503358535" ,"1.28169076292" ,116                  ,"63.9915254237"      ,"2503.94915254"      ,1433              ,249                ,113             ,"0.339522140564"     ,"0.100503358535"     ,"0.359533601106" ,"0.100503358535" ,"0.867284682594",1                    ,"0.0"                ,"0.0"
0       ,2651              ,2838               ,195             ,"15.7581262211"      ,"5.3193543951"       ,"14.1782998085"  ,"1.3687795119"   ,"6.62165456122" ,60                   ,"89.0317460317"      ,"3293.31746032"      ,1481379           ,147521             ,15043           ,"9902.07037931"      ,"5012.05587584"      ,"10.4384603887"  ,"0.100503358535" ,"193.072418229" ,28564                ,"10.9641442568"      ,"1035.95549302"
